iter	Passed	Remaining
4997	205349	205513
4998	205393	205475
4999	205427	205427
5000	205461	205378
5001	205501	205337
5002	205535	205289
5003	205578	205250
5004	205623	205212
5005	205665	205172
5006	205699	205124
5007	205731	205074
5008	205773	205033
5009	205814	204992
5010	205852	204948
5011	205891	204905
5012	205933	204865
5013	205974	204824
5014	206011	204779
5015	206053	204738
5016	206091	204694
5017	206130	204652
5018	206166	204605
5019	206204	204560
5020	206241	204516
5021	206279	204472
5022	206321	204431
5023	206351	204379
5024	206384	204330
5025	206419	204283
5026	206452	204235
5027	206490	204190
5028	206531	204149
5029	206563	204099
5030	206597	204051
5031	206629	204001
5032	206670	203959
5033	206712	203919
5034	206761	203886
5035	206806	203850
5036	206857	203818
5037	206897	203776
5038	206938	203734
5039	206982	203697
5040	207019	203652
5041	207060	203611
5042	207099	203567
5043	207134	203520
5044	207178	203482
5045	207218	203440
5046	207246	203386
5047	207281	203339
5048	207319	203295
5049	207355	203249
5050	207395	203207
5051	207433	203162
5052	207470	203118
5053	207508	203073
5054	207543	203027
5055	207579	202981
5056	207616	202936
5057	207650	202888
5058	207683	202839
5059	207718	202792
5060	207758	202750
5061	207795	202705
5062	207830	202658
5063	207873	202619
5064	207918	202581
5065	207953	202535
5066	207994	202493
5067	208033	202450
5068	208070	202405
5069	208107	202360
5070	208146	202317
5071	208183	202272
5072	208225	202233
5073	208257	202183
5074	208291	202135
5075	208322	202084
5076	208362	202042
5077	208407	202005
5078	208450	201966
5079	208492	201925
5080	208527	201879
5081	208575	201844
5082	208613	201800
5083	208650	201755
5084	208695	201718
5085	208733	201674
5086	208769	201628
5087	208807	201584
5088	208840	201536
5089	208876	201490
5090	208912	201444
5091	208948	201398
5092	208992	201359
5093	209032	201317
5094	209065	201269
5095	209107	201229
5096	209140	201179
5097	209221	201177
5098	209281	201155
5099	209333	201124
5100	209376	201085
5101	209416	201043
5102	209451	200996
5103	209486	200949
5104	209524	200905
5105	209562	200861
5106	209604	200820
5107	209636	200772
5108	209672	200725
5109	209711	200682
5110	209749	200638
5111	209788	200595
5112	209819	200545
5113	209855	200499
5114	209892	200454
5115	209936	200416
5116	209974	200372
5117	210016	200332
5118	210058	200291
5119	210093	200245
5120	210139	200209
5121	210179	200166
5122	210216	200121
5123	210252	200076
5124	210289	200031
5125	210331	199990
5126	210364	199942
5127	210407	199903
5128	210442	199857
5129	210480	199813
5130	210523	199773
5131	210561	199730
5132	210595	199681
5133	210629	199634
5134	210661	199584
5135	210705	199546
5136	210749	199508
5137	210794	199471
5138	210833	199428
5139	210870	199383
5140	210911	199342
5141	210946	199295
5142	210980	199248
5143	211021	199206
5144	211061	199164
5145	211104	199125
5146	211146	199085
5147	211180	199037
5148	211219	198994
5149	211261	198954
5150	211300	198912
5151	211337	198867
5152	211371	198819
5153	211408	198774
5154	211440	198725
5155	211478	198681
5156	211518	198639
5157	211549	198589
5158	211586	198544
5159	211623	198499
5160	211660	198455
5161	211696	198409
5162	211726	198357
5163	211766	198315
5164	211805	198273
5165	211854	198239
5166	211886	198190
5167	211919	198141
5168	211959	198099
5169	211995	198054
5170	212040	198016
5171	212074	197968
5172	212110	197923
5173	212150	197881
5174	212188	197837
5175	212227	197794
5176	212263	197749
5177	212304	197707
5178	212344	197666
5179	212388	197627
5180	212429	197587
5181	212469	197545
5182	212508	197501
5183	212548	197460
5184	212588	197417
5185	212622	197371
5186	212666	197332
5187	212704	197288
5188	212742	197244
5189	212797	197216
5190	212838	197175
5191	212886	197141
5192	212921	197095
5193	212962	197053
5194	212998	197008
5195	213040	196967
5196	213081	196926
5197	213119	196883
5198	213156	196838
5199	213187	196788
5200	213225	196744
5201	213259	196697
5202	213295	196651
5203	213332	196606
5204	213366	196559
5205	213409	196520
5206	213449	196478
5207	213489	196436
5208	213526	196391
5209	213560	196344
5210	213604	196306
5211	213643	196263
5212	213684	196222
5213	213719	196175
5214	213762	196137
5215	213795	196088
5216	213845	196056
5217	213883	196011
5218	213923	195970
5219	213955	195920
5220	213997	195881
5221	214029	195831
5222	214063	195784
5223	214093	195733
5224	214132	195690
5225	214171	195648
5226	214210	195605
5227	214253	195565
5228	214285	195516
5229	214320	195469
5230	214360	195427
5231	214388	195375
5232	214421	195327
5233	214460	195283
5234	214508	195249
5235	214545	195205
5236	214585	195163
5237	214619	195115
5238	214663	195077
5239	214705	195037
5240	214743	194994
5241	214785	194954
5242	214826	194913
5243	214872	194876
5244	214907	194830
5245	214948	194789
5246	214991	194750
5247	215020	194698
5248	215058	194654
5249	215098	194613
5250	215135	194568
5251	215169	194521
5252	215201	194471
5253	215248	194436
5254	215283	194390
5255	215317	194343
5256	215361	194304
5257	215400	194262
5258	215433	194214
5259	215481	194179
5260	215516	194133
5261	215553	194087
5262	215591	194044
5263	215622	193995
5264	215665	193955
5265	215704	193913
5266	215738	193865
5267	215774	193820
5268	215816	193780
5269	215854	193736
5270	215893	193694
5271	215929	193648
5272	215974	193611
5273	216018	193572
5274	216049	193522
5275	216084	193476
5276	216129	193439
5277	216162	193391
5278	216209	193355
5279	216244	193309
5280	216284	193267
5281	216344	193243
5282	216427	193239
5283	216480	193210
5284	216516	193164
5285	216554	193120
5286	216594	193079
5287	216626	193030
5288	216669	192991
5289	216710	192950
5290	216752	192910
5291	216797	192872
5292	216836	192829
5293	216880	192791
5294	216913	192743
5295	216953	192702
5296	216990	192657
5297	217027	192612
5298	217067	192571
5299	217105	192527
5300	217140	192481
5301	217182	192441
5302	217216	192394
5303	217253	192349
5304	217298	192312
5305	217332	192265
5306	217368	192219
5307	217399	192170
5308	217436	192125
5309	217476	192083
5310	217502	192029
5311	217539	191985
5312	217583	191947
5313	217618	191900
5314	217648	191849
5315	217676	191797
5316	217710	191750
5317	217747	191706
5318	217797	191672
5319	217836	191630
5320	217872	191585
5321	217910	191542
5322	217947	191497
5323	217980	191449
5324	218018	191405
5325	218054	191360
5326	218091	191316
5327	218129	191273
5328	218170	191231
5329	218210	191189
5330	218251	191148
5331	218294	191110
5332	218330	191064
5333	218369	191022
5334	218410	190980
5335	218443	190933
5336	218484	190892
5337	218517	190844
5338	218556	190801
5339	218601	190764
5340	218634	190716
5341	218676	190676
5342	218714	190633
5343	218750	190588
5344	218794	190550
5345	218837	190510
5346	218870	190462
5347	218912	190423
5348	218949	190378
5349	218987	190334
5350	219022	190289
5351	219059	190244
5352	219094	190198
5353	219136	190158
5354	219182	190121
5355	219223	190080
5356	219259	190036
5357	219298	189993
5358	219339	189952
5359	219379	189910
5360	219425	189873
5361	219459	189827
5362	219494	189780
5363	219529	189734
5364	219564	189689
5365	219612	189654
5366	219644	189605
5367	219679	189559
5368	219716	189515
5369	219758	189475
5370	219799	189434
5371	219843	189396
5372	219884	189355
5373	219915	189306
5374	219951	189260
5375	219985	189213
5376	220022	189169
5377	220064	189129
5378	220104	189087
5379	220143	189044
5380	220174	188995
5381	220212	188952
5382	220253	188911
5383	220299	188875
5384	220339	188833
5385	220371	188784
5386	220406	188738
5387	220448	188698
5388	220487	188656
5389	220528	188615
5390	220569	188574
5391	220602	188526
5392	220641	188484
5393	220684	188445
5394	220719	188399
5395	220758	188356
5396	220798	188315
5397	220843	188277
5398	220883	188236
5399	220931	188201
5400	220970	188158
5401	221003	188110
5402	221039	188065
5403	221079	188024
5404	221113	187977
5405	221146	187929
5406	221183	187885
5407	221220	187840
5408	221253	187793
5409	221295	187753
5410	221331	187708
5411	221376	187671
5412	221413	187626
5413	221445	187578
5414	221481	187533
5415	221515	187486
5416	221556	187446
5417	221589	187398
5418	221624	187352
5419	221665	187311
5420	221703	187268
5421	221743	187226
5422	221778	187180
5423	221820	187140
5424	221863	187101
5425	221903	187059
5426	221938	187013
5427	221969	186964
5428	222005	186919
5429	222043	186876
5430	222078	186830
5431	222116	186787
5432	222154	186744
5433	222192	186700
5434	222238	186664
5435	222282	186625
5436	222323	186584
5437	222368	186547
5438	222405	186503
5439	222440	186457
5440	222471	186407
5441	222502	186358
5442	222541	186316
5443	222581	186275
5444	222625	186236
5445	222674	186202
5446	222721	186167
5447	222762	186126
5448	222809	186090
5449	222848	186047
5450	222884	186002
5451	222929	185965
5452	222970	185924
5453	223007	185880
5454	223050	185841
5455	223087	185797
5456	223134	185761
5457	223172	185718
5458	223213	185677
5459	223256	185637
5460	223293	185593
5461	223335	185554
5462	223369	185507
5463	223442	185493
5464	223497	185463
5465	223555	185437
5466	223611	185409
5467	223649	185365
5468	223691	185325
5469	223729	185282
5470	223764	185236
5471	223799	185190
5472	223840	185150
5473	223878	185106
5474	223915	185062
5475	223949	185015
5476	223984	184969
5477	224021	184926
5478	224060	184884
5479	224102	184843
5480	224138	184798
5481	224179	184758
5482	224215	184712
5483	224262	184677
5484	224302	184635
5485	224334	184587
5486	224367	184540
5487	224412	184502
5488	224457	184464
5489	224506	184430
5490	224549	184391
5491	224586	184347
5492	224623	184303
5493	224665	184263
5494	224706	184222
5495	224750	184183
5496	224790	184142
5497	224830	184101
5498	224872	184061
5499	224912	184019
5500	224957	183981
5501	224997	183940
5502	225033	183895
5503	225068	183849
5504	225103	183803
5505	225142	183761
5506	225183	183720
5507	225217	183674
5508	225247	183624
5509	225285	183581
5510	225325	183539
5511	225357	183491
5512	225396	183449
5513	225436	183407
5514	225478	183367
5515	225514	183322
5516	225560	183286
5517	225595	183240
5518	225634	183197
5519	225680	183160
5520	225716	183116
5521	225751	183070
5522	225794	183031
5523	225837	182992
5524	225875	182948
5525	225908	182901
5526	225941	182854
5527	225978	182810
5528	226018	182768
5529	226050	182720
5530	226084	182674
5531	226120	182629
5532	226157	182585
5533	226200	182546
5534	226241	182505
5535	226273	182457
5536	226313	182416
5537	226354	182374
5538	226394	182333
5539	226438	182295
5540	226474	182250
5541	226509	182204
5542	226546	182160
5543	226581	182115
5544	226619	182072
5545	226662	182033
5546	226701	181990
5547	226741	181948
5548	226784	181910
5549	226817	181862
5550	226854	181818
5551	226891	181775
5552	226930	181732
5553	226971	181691
5554	227002	181642
5555	227039	181598
5556	227079	181557
5557	227122	181518
5558	227163	181477
5559	227206	181437
5560	227240	181391
5561	227281	181351
5562	227328	181315
5563	227365	181270
5564	227403	181227
5565	227442	181185
5566	227482	181144
5567	227516	181098
5568	227561	181060
5569	227604	181021
5570	227642	180978
5571	227680	180934
5572	227709	180884
5573	227741	180836
5574	227774	180789
5575	227812	180746
5576	227853	180705
5577	227891	180662
5578	227933	180622
5579	227966	180575
5580	228007	180534
5581	228041	180488
5582	228081	180447
5583	228127	180410
5584	228163	180365
5585	228205	180325
5586	228240	180279
5587	228277	180236
5588	228318	180195
5589	228354	180151
5590	228400	180114
5591	228440	180072
5592	228476	180028
5593	228516	179986
5594	228551	179940
5595	228589	179897
5596	228628	179855
5597	228666	179812
5598	228705	179769
5599	228739	179724
5600	228781	179683
5601	228817	179639
5602	228859	179599
5603	228891	179551
5604	228933	179511
5605	228970	179467
5606	229003	179420
5607	229034	179372
5608	229084	179338
5609	229127	179299
5610	229165	179256
5611	229198	179209
5612	229240	179169
5613	229287	179133
5614	229324	179089
5615	229366	179049
5616	229408	179009
5617	229449	178968
5618	229484	178923
5619	229521	178879
5620	229544	178824
5621	229584	178783
5622	229623	178741
5623	229665	178701
5624	229710	178663
5625	229756	178627
5626	229796	178585
5627	229838	178545
5628	229870	178497
5629	229899	178447
5630	229939	178406
5631	229983	178367
5632	230021	178324
5633	230055	178278
5634	230100	178240
5635	230143	178202
5636	230182	178159
5637	230227	178122
5638	230270	178083
5639	230304	178036
5640	230341	177993
5641	230373	177945
5642	230408	177899
5643	230447	177857
5644	230489	177818
5645	230532	177778
5646	230569	177734
5647	230604	177689
5648	230642	177646
5649	230693	177613
5650	230730	177569
5651	230792	177545
5652	230839	177509
5653	230890	177476
5654	230933	177436
5655	230984	177403
5656	231019	177358
5657	231073	177328
5658	231113	177286
5659	231145	177238
5660	231181	177194
5661	231214	177147
5662	231258	177108
5663	231287	177058
5664	231320	177011
5665	231360	176970
5666	231399	176928
5667	231435	176883
5668	231475	176842
5669	231517	176802
5670	231550	176755
5671	231587	176711
5672	231621	176665
5673	231665	176627
5674	231709	176589
5675	231753	176550
5676	231791	176507
5677	231835	176469
5678	231876	176428
5679	231918	176388
5680	231962	176350
5681	231992	176300
5682	232024	176253
5683	232064	176212
5684	232093	176162
5685	232126	176115
5686	232166	176074
5687	232200	176028
5688	232238	175985
5689	232276	175942
5690	232312	175898
5691	232352	175856
5692	232389	175812
5693	232433	175774
5694	232470	175730
5695	232502	175683
5696	232540	175640
5697	232577	175596
5698	232623	175559
5699	232660	175515
5700	232693	175469
5701	232740	175432
5702	232782	175392
5703	232818	175348
5704	232861	175309
5705	232904	175270
5706	232942	175227
5707	232984	175187
5708	233019	175142
5709	233051	175094
5710	233088	175051
5711	233132	175012
5712	233171	174970
5713	233214	174931
5714	233250	174886
5715	233295	174848
5716	233336	174808
5717	233375	174766
5718	233414	174724
5719	233452	174681
5720	233483	174633
5721	233531	174597
5722	233571	174556
5723	233607	174511
5724	233654	174475
5725	233695	174435
5726	233734	174392
5727	233775	174352
5728	233808	174305
5729	233851	174266
5730	233891	174225
5731	233930	174182
5732	233968	174139
5733	234002	174094
5734	234035	174047
5735	234070	174002
5736	234106	173957
5737	234150	173919
5738	234190	173878
5739	234231	173837
5740	234270	173794
5741	234310	173753
5742	234344	173708
5743	234381	173664
5744	234419	173621
5745	234464	173583
5746	234506	173543
5747	234545	173501
5748	234585	173460
5749	234621	173416
5750	234665	173377
5751	234703	173334
5752	234740	173291
5753	234787	173254
5754	234831	173216
5755	234867	173171
5756	234908	173131
5757	234957	173096
5758	234995	173053
5759	235033	173010
5760	235073	172969
5761	235111	172926
5762	235152	172886
5763	235189	172842
5764	235234	172804
5765	235270	172760
5766	235307	172716
5767	235349	172677
5768	235385	172632
5769	235427	172592
5770	235463	172548
5771	235514	172515
5772	235560	172477
5773	235600	172436
5774	235640	172395
5775	235674	172349
5776	235718	172310
5777	235753	172265
5778	235785	172218
5779	235831	172181
5780	235865	172135
5781	235899	172089
5782	235934	172045
5783	235965	171996
5784	236003	171954
5785	236043	171913
5786	236079	171868
5787	236117	171825
5788	236154	171782
5789	236194	171740
5790	236225	171692
5791	236262	171649
5792	236297	171604
5793	236337	171563
5794	236376	171520
5795	236411	171475
5796	236451	171434
5797	236489	171391
5798	236532	171352
5799	236571	171310
5800	236612	171270
5801	236645	171223
5802	236692	171186
5803	236721	171137
5804	236755	171092
5805	236793	171049
5806	236833	171007
5807	236871	170965
5808	236902	170916
5809	236943	170876
5810	236981	170834
5811	237011	170785
5812	237048	170742
5813	237087	170699
5814	237122	170654
5815	237161	170612
5816	237207	170575
5817	237251	170537
5818	237286	170492
5819	237323	170449
5820	237357	170403
5821	237393	170358
5822	237435	170319
5823	237480	170281
5824	237519	170239
5825	237556	170196
5826	237591	170151
5827	237633	170111
5828	237671	170068
5829	237713	170028
5830	237748	169983
5831	237794	169946
5832	237839	169908
5833	237889	169874
5834	237929	169833
5835	237957	169783
5836	237991	169737
5837	238048	169708
5838	238119	169688
5839	238160	169648
5840	238211	169614
5841	238251	169573
5842	238283	169526
5843	238323	169485
5844	238364	169444
5845	238404	169403
5846	238435	169355
5847	238467	169308
5848	238510	169269
5849	238543	169223
5850	238588	169185
5851	238630	169145
5852	238671	169104
5853	238701	169056
5854	238736	169011
5855	238775	168969
5856	238814	168927
5857	238854	168886
5858	238898	168847
5859	238936	168804
5860	238977	168764
5861	239011	168719
5862	239048	168675
5863	239088	168633
5864	239129	168593
5865	239174	168555
5866	239209	168511
5867	239251	168470
5868	239291	168429
5869	239328	168385
5870	239363	168341
5871	239403	168300
5872	239442	168257
5873	239478	168214
5874	239520	168174
5875	239563	168134
5876	239600	168091
5877	239641	168050
5878	239687	168013
5879	239724	167969
5880	239763	167928
5881	239800	167884
5882	239840	167843
5883	239883	167803
5884	239922	167762
5885	239966	167723
5886	240003	167680
5887	240043	167638
5888	240080	167595
5889	240121	167555
5890	240160	167512
5891	240206	167475
5892	240239	167429
5893	240272	167383
5894	240303	167335
5895	240346	167296
5896	240384	167254
5897	240421	167210
5898	240462	167169
5899	240498	167126
5900	240534	167081
5901	240576	167042
5902	240609	166996
5903	240651	166956
5904	240681	166907
5905	240715	166862
5906	240759	166823
5907	240791	166776
5908	240836	166739
5909	240876	166697
5910	240911	166652
5911	240950	166611
5912	240991	166570
5913	241032	166529
5914	241072	166488
5915	241117	166451
5916	241152	166406
5917	241188	166362
5918	241227	166320
5919	241263	166276
5920	241303	166235
5921	241342	166193
5922	241381	166150
5923	241414	166104
5924	241443	166056
5925	241481	166013
5926	241517	165969
5927	241553	165925
5928	241588	165880
5929	241630	165840
5930	241665	165796
5931	241703	165753
5932	241739	165709
5933	241782	165670
5934	241824	165630
5935	241860	165586
5936	241902	165546
5937	241942	165505
5938	241982	165463
5939	242021	165422
5940	242063	165382
5941	242106	165342
5942	242140	165297
5943	242172	165251
5944	242217	165213
5945	242253	165169
5946	242295	165129
5947	242333	165086
5948	242375	165046
5949	242418	165007
5950	242454	164963
5951	242498	164924
5952	242533	164880
5953	242566	164834
5954	242603	164790
5955	242638	164746
5956	242674	164702
5957	242711	164659
5958	242749	164616
5959	242778	164568
5960	242816	164525
5961	242859	164485
5962	242897	164443
5963	242939	164403
5964	242974	164358
5965	243013	164317
5966	243047	164271
5967	243094	164235
5968	243132	164192
5969	243171	164151
5970	243214	164112
5971	243245	164064
5972	243280	164019
5973	243317	163976
5974	243354	163933
5975	243388	163888
5976	243423	163843
5977	243465	163803
5978	243502	163760
5979	243540	163717
5980	243581	163677
5981	243615	163632
5982	243646	163584
5983	243692	163547
5984	243728	163503
5985	243760	163456
5986	243805	163419
5987	243849	163380
5988	243884	163336
5989	243926	163296
5990	243968	163256
5991	244005	163213
5992	244043	163170
5993	244079	163127
5994	244115	163082
5995	244155	163042
5996	244199	163003
5997	244236	162960
5998	244279	162920
5999	244310	162873
6000	244351	162833
6001	244382	162786
6002	244424	162746
6003	244469	162707
6004	244512	162668
6005	244551	162627
6006	244589	162584
6007	244619	162536
6008	244652	162490
6009	244695	162451
6010	244730	162407
6011	244766	162363
6012	244810	162324
6013	244845	162280
6014	244887	162240
6015	244927	162198
6016	244966	162157
6017	245004	162115
6018	245040	162071
6019	245094	162039
6020	245169	162021
6021	245213	161982
6022	245268	161951
6023	245312	161912
6024	245348	161868
6025	245385	161825
6026	245429	161787
6027	245472	161748
6028	245511	161705
6029	245559	161670
6030	245596	161627
6031	245636	161586
6032	245673	161542
6033	245709	161498
6034	245749	161457
6035	245786	161414
6036	245819	161368
6037	245855	161324
6038	245895	161283
6039	245932	161240
6040	245972	161199
6041	246015	161159
6042	246054	161118
6043	246090	161074
6044	246124	161029
6045	246163	160987
6046	246206	160948
6047	246252	160910
6048	246289	160867
6049	246332	160828
6050	246374	160788
6051	246426	160755
6052	246481	160724
6053	246532	160690
6054	246575	160650
6055	246623	160615
6056	246668	160576
6057	246700	160530
6058	246734	160485
6059	246771	160442
6060	246813	160402
6061	246846	160356
6062	246884	160314
6063	246921	160270
6064	246955	160226
6065	247000	160188
6066	247040	160146
6067	247085	160108
6068	247125	160067
6069	247168	160028
6070	247214	159991
6071	247263	159955
6072	247311	159919
6073	247354	159880
6074	247397	159841
6075	247436	159799
6076	247481	159761
6077	247534	159728
6078	247574	159687
6079	247617	159648
6080	247674	159617
6081	247717	159578
6082	247759	159538
6083	247806	159501
6084	247850	159463
6085	247888	159420
6086	247926	159378
6087	247966	159337
6088	248024	159307
6089	248058	159262
6090	248097	159220
6091	248133	159177
6092	248177	159138
6093	248218	159097
6094	248270	159064
6095	248304	159019
6096	248351	158982
6097	248390	158940
6098	248429	158899
6099	248477	158862
6100	248524	158825
6101	248571	158789
6102	248616	158751
6103	248669	158717
6104	248713	158679
6105	248770	158649
6106	248820	158614
6107	248868	158578
6108	248905	158535
6109	248940	158490
6110	248997	158460
6111	249057	158431
6112	249104	158395
6113	249149	158357
6114	249183	158312
6115	249242	158282
6116	249286	158244
6117	249328	158204
6118	249368	158163
6119	249402	158117
6120	249434	158071
6121	249473	158029
6122	249512	157987
6123	249558	157950
6124	249591	157904
6125	249624	157859
6126	249663	157817
6127	249702	157775
6128	249739	157732
6129	249779	157691
6130	249816	157647
6131	249852	157603
6132	249881	157556
6133	249920	157514
6134	249956	157470
6135	249998	157430
6136	250029	157383
6137	250060	157336
6138	250098	157294
6139	250138	157253
6140	250177	157211
6141	250216	157169
6142	250249	157124
6143	250288	157081
6144	250326	157039
6145	250361	156995
6146	250402	156954
6147	250443	156914
6148	250480	156870
6149	250524	156832
6150	250553	156784
6151	250591	156742
6152	250632	156701
6153	250678	156664
6154	250724	156626
6155	250759	156582
6156	250797	156539
6157	250834	156496
6158	250868	156451
6159	250912	156413
6160	250944	156366
6161	250979	156322
6162	251020	156282
6163	251052	156236
6164	251095	156196
6165	251132	156153
6166	251172	156112
6167	251213	156071
6168	251251	156029
6169	251292	155988
6170	251337	155950
6171	251373	155906
6172	251411	155864
6173	251452	155823
6174	251487	155780
6175	251523	155735
6176	251563	155694
6177	251601	155652
6178	251632	155606
6179	251672	155564
6180	251712	155523
6181	251744	155477
6182	251787	155437
6183	251821	155393
6184	251851	155345
6185	251890	155304
6186	251926	155260
6187	251966	155219
6188	252017	155184
6189	252054	155141
6190	252102	155105
6191	252144	155065
6192	252173	155017
6193	252212	154976
6194	252246	154931
6195	252289	154891
6196	252327	154849
6197	252368	154808
6198	252398	154761
6199	252439	154721
6200	252479	154679
6201	252519	154638
6202	252556	154595
6203	252590	154550
6204	252630	154509
6205	252664	154464
6206	252704	154424
6207	252746	154383
6208	252778	154337
6209	252827	154302
6210	252904	154283
6211	252979	154263
6212	253025	154226
6213	253066	154185
6214	253102	154142
6215	253136	154097
6216	253177	154056
6217	253216	154015
6218	253252	153971
6219	253281	153923
6220	253311	153876
6221	253353	153836
6222	253395	153796
6223	253435	153754
6224	253475	153714
6225	253522	153677
6226	253558	153633
6227	253593	153589
6228	253629	153545
6229	253671	153506
6230	253711	153464
6231	253746	153420
6232	253790	153381
6233	253826	153338
6234	253859	153292
6235	253896	153249
6236	253930	153204
6237	253969	153163
6238	254005	153120
6239	254045	153078
6240	254075	153031
6241	254111	152987
6242	254151	152946
6243	254181	152899
6244	254210	152852
6245	254253	152812
6246	254293	152771
6247	254331	152729
6248	254360	152681
6249	254397	152638
6250	254441	152599
6251	254491	152564
6252	254520	152517
6253	254554	152472
6254	254591	152429
6255	254624	152383
6256	254657	152338
6257	254695	152296
6258	254732	152253
6259	254767	152209
6260	254805	152166
6261	254838	152122
6262	254877	152080
6263	254916	152038
6264	254956	151997
6265	254999	151958
6266	255042	151918
6267	255076	151873
6268	255124	151837
6269	255156	151791
6270	255197	151750
6271	255228	151704
6272	255271	151665
6273	255312	151624
6274	255350	151582
6275	255389	151540
6276	255431	151501
6277	255466	151456
6278	255496	151409
6279	255535	151368
6280	255581	151330
6281	255617	151287
6282	255664	151250
6283	255701	151207
6284	255737	151163
6285	255777	151122
6286	255817	151081
6287	255862	151043
6288	255905	151004
6289	255944	150962
6290	255979	150918
6291	256018	150876
6292	256054	150833
6293	256096	150793
6294	256131	150749
6295	256176	150711
6296	256206	150664
6297	256245	150622
6298	256281	150579
6299	256319	150536
6300	256361	150496
6301	256397	150453
6302	256440	150414
6303	256474	150369
6304	256507	150324
6305	256546	150282
6306	256590	150244
6307	256631	150203
6308	256672	150162
6309	256701	150115
6310	256742	150075
6311	256785	150035
6312	256827	149995
6313	256867	149954
6314	256907	149913
6315	256947	149872
6316	256990	149833
6317	257023	149788
6318	257063	149746
6319	257104	149706
6320	257153	149670
6321	257193	149629
6322	257227	149584
6323	257271	149546
6324	257316	149507
6325	257352	149464
6326	257388	149421
6327	257432	149382
6328	257467	149338
6329	257510	149299
6330	257548	149257
6331	257591	149217
6332	257635	149179
6333	257677	149138
6334	257717	149097
6335	257748	149051
6336	257783	149007
6337	257824	148967
6338	257864	148926
6339	257901	148882
6340	257937	148839
6341	257973	148796
6342	258004	148750
6343	258052	148713
6344	258091	148671
6345	258127	148628
6346	258164	148586
6347	258203	148544
6348	258239	148500
6349	258276	148458
6350	258320	148419
6351	258350	148372
6352	258388	148330
6353	258422	148286
6354	258456	148241
6355	258497	148200
6356	258536	148159
6357	258580	148120
6358	258618	148078
6359	258657	148036
6360	258697	147995
6361	258739	147955
6362	258780	147915
6363	258815	147871
6364	258850	147827
6365	258893	147788
6366	258929	147744
6367	258968	147703
6368	258996	147655
6369	259036	147614
6370	259074	147571
6371	259107	147526
6372	259140	147481
6373	259174	147437
6374	259207	147392
6375	259252	147354
6376	259282	147307
6377	259318	147264
6378	259350	147218
6379	259391	147178
6380	259425	147134
6381	259469	147095
6382	259508	147053
6383	259545	147011
6384	259595	146975
6385	259636	146935
6386	259669	146889
6387	259709	146848
6388	259750	146808
6389	259792	146768
6390	259832	146727
6391	259870	146685
6392	259906	146642
6393	259944	146599
6394	259983	146558
6395	260020	146515
6396	260058	146473
6397	260091	146428
6398	260129	146386
6399	260176	146349
6400	260247	146325
6401	260306	146295
6402	260361	146263
6403	260405	146223
6404	260448	146184
6405	260491	146144
6406	260527	146101
6407	260573	146064
6408	260620	146027
6409	260657	145984
6410	260695	145942
6411	260735	145901
6412	260775	145860
6413	260813	145818
6414	260853	145776
6415	260893	145736
6416	260933	145694
6417	260970	145652
6418	261008	145609
6419	261042	145565
6420	261078	145522
6421	261119	145482
6422	261148	145434
6423	261188	145393
6424	261226	145351
6425	261265	145310
6426	261303	145268
6427	261335	145222
6428	261370	145178
6429	261417	145141
6430	261451	145097
6431	261493	145057
6432	261528	145013
6433	261573	144975
6434	261613	144934
6435	261655	144894
6436	261686	144848
6437	261724	144806
6438	261766	144766
6439	261805	144724
6440	261844	144683
6441	261887	144644
6442	261931	144605
6443	261967	144561
6444	262005	144519
6445	262043	144477
6446	262086	144438
6447	262120	144393
6448	262160	144352
6449	262197	144310
6450	262242	144271
6451	262282	144231
6452	262323	144190
6453	262364	144150
6454	262398	144105
6455	262433	144061
6456	262464	144016
6457	262507	143976
6458	262551	143937
6459	262591	143897
6460	262633	143856
6461	262662	143809
6462	262705	143770
6463	262742	143727
6464	262782	143686
6465	262818	143643
6466	262851	143598
6467	262898	143561
6468	262941	143522
6469	262981	143481
6470	263021	143440
6471	263060	143398
6472	263099	143357
6473	263132	143312
6474	263175	143272
6475	263209	143228
6476	263249	143187
6477	263282	143142
6478	263322	143102
6479	263369	143064
6480	263403	143020
6481	263451	142984
6482	263493	142943
6483	263526	142899
6484	263568	142859
6485	263602	142815
6486	263647	142777
6487	263684	142734
6488	263719	142690
6489	263752	142645
6490	263793	142605
6491	263826	142560
6492	263861	142516
6493	263899	142474
6494	263931	142429
6495	263971	142388
6496	264005	142344
6497	264050	142305
6498	264089	142264
6499	264131	142224
6500	264164	142179
6501	264204	142138
6502	264245	142098
6503	264280	142054
6504	264323	142015
6505	264360	141972
6506	264398	141930
6507	264430	141885
6508	264469	141843
6509	264512	141804
6510	264550	141762
6511	264593	141723
6512	264631	141681
6513	264676	141643
6514	264716	141601
6515	264759	141562
6516	264792	141517
6517	264823	141472
6518	264862	141430
6519	264894	141385
6520	264930	141342
6521	264968	141300
6522	265007	141258
6523	265049	141219
6524	265084	141175
6525	265121	141132
6526	265161	141091
6527	265189	141044
6528	265232	141005
6529	265274	140965
6530	265316	140925
6531	265356	140884
6532	265396	140843
6533	265438	140803
6534	265484	140765
6535	265528	140726
6536	265568	140685
6537	265604	140642
6538	265644	140601
6539	265684	140560
6540	265726	140520
6541	265757	140475
6542	265794	140432
6543	265836	140392
6544	265881	140354
6545	265918	140311
6546	265956	140270
6547	265995	140228
6548	266038	140189
6549	266080	140149
6550	266112	140103
