iter	Logloss
5068	0.03072200444
5069	0.03072199076
5070	0.03072193617
5071	0.03072138843
5072	0.03072116309
5073	0.03072087187
5074	0.03072085585
5075	0.03072036569
5076	0.0307203564
5077	0.03071956376
5078	0.03071953843
5079	0.030719432
5080	0.03071666914
5081	0.03071662977
5082	0.03070925607
5083	0.03070924303
5084	0.03070923994
5085	0.03070906833
5086	0.0307086967
5087	0.03070864498
5088	0.03070863658
5089	0.03070859984
5090	0.03070857092
5091	0.03070625225
5092	0.03070624967
5093	0.03070614962
5094	0.03070601779
5095	0.03070597122
5096	0.03070596746
5097	0.03070593217
5098	0.03070591778
5099	0.03070591603
5100	0.03070561603
5101	0.03070560961
5102	0.03070559739
5103	0.03070559557
5104	0.03070427993
5105	0.03070427966
5106	0.03070380218
5107	0.03070378117
5108	0.03070375862
5109	0.03070366399
5110	0.03070364248
5111	0.03070358971
5112	0.03070350333
5113	0.03070327391
5114	0.03070323635
5115	0.03070310298
5116	0.03069730869
5117	0.0306958636
5118	0.03069585727
5119	0.03069577426
5120	0.03069552019
5121	0.03069518046
5122	0.03069505496
5123	0.0306950131
5124	0.03069210338
5125	0.03069208456
5126	0.03069205032
5127	0.0306920456
5128	0.03069192414
5129	0.03069189929
5130	0.03069001297
5131	0.03069001117
5132	0.03068666321
5133	0.0306866434
5134	0.03068664122
5135	0.03068662186
5136	0.03068596775
5137	0.03068594285
5138	0.03068593524
5139	0.03068571694
5140	0.03068547616
5141	0.03068545994
5142	0.03068544816
5143	0.03068544024
5144	0.03068286713
5145	0.0306802557
5146	0.03067924067
5147	0.03067923394
5148	0.03067905661
5149	0.03067477323
5150	0.03067465758
5151	0.0306746566
5152	0.03067272976
5153	0.03066570861
5154	0.030665694
5155	0.03066101
5156	0.03066100453
5157	0.03066100191
5158	0.03066099303
5159	0.03066047531
5160	0.03066031971
5161	0.03066026532
5162	0.03066015686
5163	0.03066007943
5164	0.0306600718
5165	0.03066002566
5166	0.03065997518
5167	0.03065995452
5168	0.03065993892
5169	0.03065989257
5170	0.03065980943
5171	0.03065979056
5172	0.03065977186
5173	0.03065974327
5174	0.03065969884
5175	0.03065968826
5176	0.03065946522
5177	0.03065939496
5178	0.03065938264
5179	0.0306593814
5180	0.03065919907
5181	0.0306589197
5182	0.03064936994
5183	0.03064936312
5184	0.03064927701
5185	0.03064918213
5186	0.03064905882
5187	0.03064901051
5188	0.03064896036
5189	0.03064891405
5190	0.03064889487
5191	0.03064870575
5192	0.03064866461
5193	0.03064858578
5194	0.03064856711
5195	0.0306485569
5196	0.03064854731
5197	0.03064846033
5198	0.03064843556
5199	0.03064842502
5200	0.03064832839
5201	0.03064687547
5202	0.03064681004
5203	0.0306466998
5204	0.03064664089
5205	0.03064663205
5206	0.03064653926
5207	0.03064641926
5208	0.03064637782
5209	0.03064636264
5210	0.03064613982
5211	0.03064612744
5212	0.030646122
5213	0.03064611164
5214	0.03064609649
5215	0.03064597979
5216	0.03064402436
5217	0.0306437112
5218	0.03064364698
5219	0.03064355429
5220	0.03064307402
5221	0.03064298719
5222	0.03064298674
5223	0.03064295717
5224	0.03064294614
5225	0.03064288784
5226	0.03064271473
5227	0.03064271026
5228	0.03064269855
5229	0.03064258445
5230	0.03064258006
5231	0.03064254424
5232	0.03064252206
5233	0.03064210623
5234	0.03064207913
5235	0.03064207837
5236	0.03064195184
5237	0.0306419393
5238	0.0306406957
5239	0.03064066586
5240	0.03064061725
5241	0.0306405547
5242	0.03064052037
5243	0.03064049998
5244	0.03064040252
5245	0.03064038553
5246	0.03064036236
5247	0.03064035506
5248	0.03064033602
5249	0.03064026935
5250	0.03064018661
5251	0.03063963416
5252	0.03063963298
5253	0.03063930891
5254	0.03063918775
5255	0.03063892713
5256	0.03063880931
5257	0.03063876657
5258	0.03063765381
5259	0.03063764817
5260	0.0306376437
5261	0.03063756818
5262	0.03063696014
5263	0.03063695051
5264	0.03063500016
5265	0.03063498969
5266	0.03063480915
5267	0.03063479717
5268	0.03063448496
5269	0.03063447697
5270	0.03063440597
5271	0.03063395517
5272	0.03063372484
5273	0.03063352222
5274	0.03063352035
5275	0.03063350369
5276	0.03062675374
5277	0.0306267432
5278	0.03062671817
5279	0.03062669188
5280	0.03062661964
5281	0.03062659969
5282	0.03062657019
5283	0.0306264468
5284	0.03062644106
5285	0.03062571964
5286	0.03062568974
5287	0.03062567638
5288	0.03061961991
5289	0.0306196029
5290	0.03061080445
5291	0.03061077279
5292	0.03061074094
5293	0.03061066753
5294	0.03061066284
5295	0.0306106161
5296	0.03060868476
5297	0.03060867452
5298	0.03060447668
5299	0.03060420448
5300	0.03060417642
5301	0.03060405906
5302	0.03060403879
5303	0.03060402971
5304	0.03060094014
5305	0.03060093329
5306	0.03059953123
5307	0.03059645586
5308	0.03059643525
5309	0.03059620482
5310	0.03059619828
5311	0.03059598805
5312	0.03059598387
5313	0.03059597186
5314	0.0305959461
5315	0.03059580623
5316	0.03059578813
5317	0.03059572813
5318	0.03059563511
5319	0.03059554305
5320	0.03059542286
5321	0.03059541564
5322	0.03059498268
5323	0.03059489287
5324	0.03059487665
5325	0.03059481504
5326	0.03059480651
5327	0.03059478064
5328	0.03059460273
5329	0.03059455978
5330	0.03059453691
5331	0.0305908763
5332	0.03059069412
5333	0.03059058895
5334	0.03059056666
5335	0.0305905587
5336	0.03059044655
5337	0.03059040519
5338	0.03058849488
5339	0.03058811004
5340	0.03058540376
5341	0.03058539598
5342	0.03057819593
5343	0.03057816048
5344	0.0305780454
5345	0.03057120229
5346	0.03057119062
5347	0.03057116697
5348	0.03057116002
5349	0.0305711557
5350	0.03057051118
5351	0.03057049382
5352	0.03057049221
5353	0.03057047865
5354	0.03057036277
5355	0.03057031183
5356	0.03057030008
5357	0.03057025621
5358	0.03057022504
5359	0.03056888305
5360	0.03056887103
5361	0.03056886193
5362	0.03056877224
5363	0.03056872499
5364	0.03056871592
5365	0.03056860882
5366	0.0305685995
5367	0.03056859068
5368	0.03056851595
5369	0.03056849562
5370	0.03056849268
5371	0.03056569303
5372	0.030565623
5373	0.03056557644
5374	0.03056557191
5375	0.0305654746
5376	0.0305653311
5377	0.03056531892
5378	0.03056522991
5379	0.03056381148
5380	0.03056194233
5381	0.03056191214
5382	0.03056167869
5383	0.03056156975
5384	0.0305612017
5385	0.03056120069
5386	0.03055909937
5387	0.03055907336
5388	0.03055701673
5389	0.03055685686
5390	0.03055684546
5391	0.03055682445
5392	0.03055678232
5393	0.03055676647
5394	0.03055662898
5395	0.03055660203
5396	0.03055650732
5397	0.03055646894
5398	0.03055641909
5399	0.03055637968
5400	0.03055629855
5401	0.03055629635
5402	0.03055628042
5403	0.03055460667
5404	0.03055451154
5405	0.03055448058
5406	0.03055447783
5407	0.03055447134
5408	0.03055446503
5409	0.03055439808
5410	0.03055434652
5411	0.03055432173
5412	0.03055430232
5413	0.0305541448
5414	0.0305540917
5415	0.03055403694
5416	0.03055370903
5417	0.03055356336
5418	0.03055259906
5419	0.03055258724
5420	0.03055252036
5421	0.03055249853
5422	0.0305524962
5423	0.03055242094
5424	0.03055241403
5425	0.03055237256
5426	0.0305523352
5427	0.03055233008
5428	0.03055211251
5429	0.03055199845
5430	0.0305519821
5431	0.03055195542
5432	0.03055180528
5433	0.03055147069
5434	0.03054094228
5435	0.03054070365
5436	0.03053259587
5437	0.0305285981
5438	0.03052843444
5439	0.03052804115
5440	0.03052773014
5441	0.03052772754
5442	0.03052770955
5443	0.03052768131
5444	0.03052766962
5445	0.030527543
5446	0.03052619457
5447	0.03052618514
5448	0.03052601056
5449	0.03052206013
5450	0.03052202743
5451	0.03052202743
5452	0.03052192231
5453	0.03052190694
5454	0.03052186564
5455	0.03052182178
5456	0.03052181922
5457	0.03052154888
5458	0.03052153676
5459	0.03052031611
5460	0.03052030719
5461	0.03052026586
5462	0.03052025065
5463	0.030520055
5464	0.03052002352
5465	0.03051996561
5466	0.03051985831
5467	0.03051983587
5468	0.03051983048
5469	0.03051978049
5470	0.03051975313
5471	0.03051973701
5472	0.03051965275
5473	0.03051965145
5474	0.03051960637
5475	0.03051898223
5476	0.03051897339
5477	0.03051865615
5478	0.03051432843
5479	0.03050752865
5480	0.03050736759
5481	0.03050732804
5482	0.03050732353
5483	0.03050719577
5484	0.03050718088
5485	0.03050713528
5486	0.03050679169
5487	0.03050672333
5488	0.0305065745
5489	0.03050655019
5490	0.03050653482
5491	0.03050650948
5492	0.03050645999
5493	0.03050591378
5494	0.03050586466
5495	0.03050580998
5496	0.03050577627
5497	0.03050576853
5498	0.03050570626
5499	0.03050567501
5500	0.03050565758
5501	0.03050565309
5502	0.03050555737
5503	0.03050546724
5504	0.03050538178
5505	0.03050536052
5506	0.03050505344
5507	0.03050487909
5508	0.03050484391
5509	0.0305048353
5510	0.0305048068
5511	0.03050456917
5512	0.03050455927
5513	0.03049678747
5514	0.03049655977
5515	0.03049655111
5516	0.03049651461
5517	0.03049314103
5518	0.03049313898
5519	0.03049310609
5520	0.03049309181
5521	0.03049299667
5522	0.03049184206
5523	0.03049171725
5524	0.0304917016
5525	0.03049169082
5526	0.03049159873
5527	0.03049157008
5528	0.03049155046
5529	0.0304915015
5530	0.0304914718
5531	0.03049130083
5532	0.03049129644
5533	0.0304901965
5534	0.03049013078
5535	0.03049004221
5536	0.03049000645
5537	0.03048987678
5538	0.03048986018
5539	0.03048984601
5540	0.03048984601
5541	0.03048976316
5542	0.03048895102
5543	0.03048633182
5544	0.03048629342
5545	0.03048627752
5546	0.03048627625
5547	0.03048609523
5548	0.03048600931
5549	0.03048592676
5550	0.0304859248
5551	0.03048571378
5552	0.03048556412
5553	0.03048554996
5554	0.03048554583
5555	0.03048550565
5556	0.03048548587
5557	0.03048547606
5558	0.03048486073
5559	0.03048472036
5560	0.03048465727
5561	0.0304846268
5562	0.0304788543
5563	0.03047884809
5564	0.03047877554
5565	0.03047859504
5566	0.0304785366
5567	0.03047544078
5568	0.03047541889
5569	0.03047538633
5570	0.03047537733
5571	0.03047537404
5572	0.03047523056
5573	0.03047522699
5574	0.03047522672
5575	0.03047490402
5576	0.03047482812
5577	0.03047467611
5578	0.03047443682
5579	0.03047440278
5580	0.03047418795
5581	0.03047413175
5582	0.03047409453
5583	0.03047376551
5584	0.03047375563
5585	0.03047374143
5586	0.03047373258
5587	0.03047362225
5588	0.03047354117
5589	0.03047352641
5590	0.0304735065
5591	0.03047344964
5592	0.03047344393
5593	0.03047341898
5594	0.0304734146
5595	0.0304734075
5596	0.03047339167
5597	0.03047337719
5598	0.030473346
5599	0.03047330796
5600	0.03047329559
5601	0.03047310337
5602	0.03047306956
5603	0.0304730211
5604	0.03047300594
5605	0.03047297383
5606	0.03047271738
5607	0.03047259666
5608	0.03047251376
5609	0.03047135542
5610	0.03047131956
5611	0.0304713126
5612	0.03047130664
5613	0.03047125796
5614	0.03047122416
5615	0.03047121699
5616	0.03047113646
5617	0.03047058139
5618	0.03047056639
5619	0.03047052902
5620	0.03047047307
5621	0.03047039873
5622	0.03047024631
5623	0.03047014066
5624	0.03047011708
5625	0.03047004226
5626	0.03046950782
5627	0.03046950422
5628	0.03046940774
5629	0.03046939109
5630	0.03046916573
5631	0.03046679175
5632	0.03046438457
5633	0.03045865558
5634	0.03045863305
5635	0.03045860008
5636	0.03045857757
5637	0.03045856238
5638	0.03045855247
5639	0.03045836703
5640	0.03045835537
5641	0.03045828918
5642	0.03045827321
5643	0.03045824974
5644	0.03045821307
5645	0.0304581619
5646	0.03045811956
5647	0.0304581156
5648	0.03045809883
5649	0.03045809388
5650	0.03045795969
5651	0.03045778167
5652	0.0304574997
5653	0.03045747087
5654	0.03045741232
5655	0.03045732157
5656	0.03045519194
5657	0.03044988763
5658	0.0304498695
5659	0.0304498602
5660	0.03044985154
5661	0.03044977579
5662	0.03044961738
5663	0.03044960312
5664	0.03044959446
5665	0.03044949377
5666	0.03044948916
5667	0.03044948147
5668	0.03044943161
5669	0.03044940104
5670	0.03044923283
5671	0.03044918454
5672	0.03044916044
5673	0.03044910017
5674	0.03044909585
5675	0.03044902849
5676	0.03044895703
5677	0.03044884097
5678	0.03044884097
5679	0.03044844084
5680	0.03044836872
5681	0.03044824562
5682	0.03044815727
5683	0.03044397284
5684	0.03044396376
5685	0.030443831
5686	0.03044380443
5687	0.03044360911
5688	0.03044360086
5689	0.03044358571
5690	0.03044356213
5691	0.03044328335
5692	0.03044326106
5693	0.0304432506
5694	0.03044321196
5695	0.03044312157
5696	0.03044309813
5697	0.03044307795
5698	0.03044303661
5699	0.03044295967
5700	0.03044294336
5701	0.03044282496
5702	0.03043587453
5703	0.03043575476
5704	0.03043574065
5705	0.03043571459
5706	0.03043571228
5707	0.03043564095
5708	0.03043542001
5709	0.03043540354
5710	0.03043537499
5711	0.03043406269
5712	0.03043398726
5713	0.03043361488
5714	0.03043359735
5715	0.03043352188
5716	0.03043349576
5717	0.03043348538
5718	0.03043180341
5719	0.030428314
5720	0.03042830025
5721	0.0304281333
5722	0.03042655788
5723	0.03042651761
5724	0.03042629619
5725	0.03042625616
5726	0.03042625571
5727	0.0304260242
5728	0.03042582419
5729	0.03042382651
5730	0.03042365113
5731	0.03042361165
5732	0.03042357504
5733	0.03042355246
5734	0.030423496
5735	0.030423458
5736	0.03042344206
5737	0.03042343785
5738	0.03042339641
5739	0.03042338441
5740	0.03042332013
5741	0.03042323136
5742	0.0304231771
5743	0.03042301819
5744	0.03041532702
5745	0.03041276104
5746	0.03041270199
5747	0.03041262518
5748	0.0304124724
5749	0.0303938404
5750	0.03039383425
5751	0.0303938136
5752	0.03039355036
5753	0.03038922831
5754	0.03037655885
5755	0.03037655659
5756	0.03037655106
5757	0.03037092852
5758	0.03037092399
5759	0.0303708178
5760	0.03037078802
5761	0.03037071287
5762	0.0303707048
5763	0.03037056984
5764	0.03037052293
5765	0.03037006695
5766	0.03037006512
5767	0.0303573143
5768	0.03035724105
5769	0.03035131327
5770	0.03035128925
5771	0.03034997833
5772	0.03034954298
5773	0.03033545841
5774	0.03033545427
5775	0.03033531214
5776	0.03033293418
5777	0.03033292518
5778	0.03033286545
5779	0.03033275362
5780	0.0303327332
5781	0.03033272105
5782	0.03033266876
5783	0.03033263961
5784	0.03033263195
5785	0.03033260907
5786	0.03033258595
5787	0.03033257817
5788	0.03033252321
5789	0.03033248979
5790	0.03033243089
5791	0.03033237955
5792	0.03033234844
5793	0.03033220597
5794	0.03033194028
5795	0.03033192237
5796	0.03033181014
5797	0.03032962561
5798	0.03032961488
5799	0.03032950972
5800	0.03032950885
5801	0.03032938976
5802	0.03031742687
5803	0.03031740605
5804	0.03031735636
5805	0.03031733207
5806	0.03031730749
5807	0.03031729499
5808	0.03031728176
5809	0.03031711008
5810	0.03031704076
5811	0.03031703668
5812	0.03031701764
5813	0.03031699028
5814	0.03031677715
5815	0.03031674437
5816	0.03031107363
5817	0.03031105863
5818	0.03031098287
5819	0.03031095316
5820	0.03031090925
5821	0.0303108578
5822	0.03031075408
5823	0.03031053197
5824	0.03031048456
5825	0.0303104158
5826	0.03031039671
5827	0.03031031033
5828	0.03030994384
5829	0.03030982321
5830	0.03030948068
5831	0.03029232962
5832	0.0302923223
5833	0.03029229404
5834	0.0302921589
5835	0.03029213522
5836	0.03029212494
5837	0.03029211508
5838	0.03029207972
5839	0.03029204889
5840	0.03029204794
5841	0.03029191648
5842	0.03029191042
5843	0.03029179533
5844	0.03029157858
5845	0.03029138324
5846	0.03029124887
5847	0.03029090401
5848	0.03029085785
5849	0.0302908545
5850	0.03029081926
5851	0.03029079652
5852	0.03029079381
5853	0.03029077048
5854	0.03029066346
5855	0.03029065615
5856	0.03028937098
5857	0.03028674388
5858	0.0302867303
5859	0.03028671111
5860	0.03028450409
5861	0.03028448922
5862	0.03028447893
5863	0.03028447
5864	0.03028445063
5865	0.03028438056
5866	0.03028418436
5867	0.03028417463
5868	0.03028416801
5869	0.03028399655
5870	0.03028399122
5871	0.03028397232
5872	0.03028395511
5873	0.03028394263
5874	0.03028392933
5875	0.03028389173
5876	0.03028387932
5877	0.03028376177
5878	0.03027903515
5879	0.03027903223
5880	0.03027900292
5881	0.03027896387
5882	0.03027894239
5883	0.03027893397
5884	0.03027890164
5885	0.03027876177
5886	0.03027872077
5887	0.03027871486
5888	0.03027855689
5889	0.03027854474
5890	0.03027828205
5891	0.03027824417
5892	0.03027812991
5893	0.03027809082
5894	0.03027809011
5895	0.0302780601
5896	0.03027804639
5897	0.03027562383
5898	0.03027561892
5899	0.03027561224
5900	0.03027551672
5901	0.0302754816
5902	0.0302754439
5903	0.03027540404
5904	0.0302753612
5905	0.03027534515
5906	0.03026906935
5907	0.0302690678
5908	0.03026906263
5909	0.03026901056
5910	0.03026896918
5911	0.03026583806
5912	0.030265819
5913	0.03026580947
5914	0.03026577392
5915	0.03026387723
5916	0.0302638733
5917	0.03026387086
5918	0.03026358565
5919	0.03025157996
5920	0.03025132268
5921	0.03025123153
5922	0.030251223
5923	0.03025117242
5924	0.03025113256
5925	0.03025113029
5926	0.03025112768
5927	0.03025103245
5928	0.03025100069
5929	0.03025062299
5930	0.03025027994
5931	0.03025027253
5932	0.03024974693
5933	0.03023571518
5934	0.03022949388
5935	0.0302294493
5936	0.03022942423
5937	0.03022887905
5938	0.03022881366
5939	0.0302287688
5940	0.03022867668
5941	0.03022859133
5942	0.03022856723
5943	0.03022855716
5944	0.0302284064
5945	0.03022832483
5946	0.03022179169
5947	0.03022178831
5948	0.03022176168
5949	0.03022174954
5950	0.03022169467
5951	0.03022084068
5952	0.03022080481
5953	0.03022078472
5954	0.03022076265
5955	0.03021840977
5956	0.03021836459
5957	0.03021833743
5958	0.03021827345
5959	0.03021825938
5960	0.03021821873
5961	0.03021821345
5962	0.03021818624
5963	0.03021815683
5964	0.03021811481
5965	0.03021810656
5966	0.03021810376
5967	0.03021808623
5968	0.03021801043
5969	0.03021791206
5970	0.03021676808
5971	0.03021658347
5972	0.03021646241
5973	0.03021645656
5974	0.03021644748
5975	0.03021643942
5976	0.03021640477
5977	0.03021633703
5978	0.03021617261
5979	0.03021616164
5980	0.03021609873
5981	0.03021606696
5982	0.03021604437
5983	0.03021602767
5984	0.03021601365
5985	0.0302158181
5986	0.03021576731
5987	0.03021570921
5988	0.0302156285
5989	0.03021559622
5990	0.03021556017
5991	0.03021554919
5992	0.03021541786
5993	0.03021540719
5994	0.03021539564
5995	0.03021538402
5996	0.03020810842
5997	0.03020762688
5998	0.03020746827
5999	0.03020744831
6000	0.03020741195
6001	0.0302073698
6002	0.03020727409
6003	0.03020721455
6004	0.03020716509
6005	0.03020716236
6006	0.03020691129
6007	0.03020687952
6008	0.03020687186
6009	0.03020523184
6010	0.03020523092
6011	0.03020522261
6012	0.03020517477
6013	0.03020506868
6014	0.03020504766
6015	0.03020503559
6016	0.03020502352
6017	0.03020498225
6018	0.03020142705
6019	0.03020132067
6020	0.03020129847
6021	0.03020110643
6022	0.03019717385
6023	0.03019199944
6024	0.03019183749
6025	0.03019179282
6026	0.03019176148
6027	0.03018950346
6028	0.03018947904
6029	0.03018945269
6030	0.03018939925
6031	0.03018933364
6032	0.03018927116
6033	0.03018922647
6034	0.03018920556
6035	0.03018918664
6036	0.03018913538
6037	0.03018913282
6038	0.03018912699
6039	0.03018909848
6040	0.03018896194
6041	0.03018876895
6042	0.03018874123
6043	0.030188725
6044	0.03018868511
6045	0.03018863119
6046	0.03018861646
6047	0.0301884765
6048	0.03018844351
6049	0.03018842765
6050	0.03018839797
6051	0.03018838288
6052	0.03018832824
6053	0.03018818414
6054	0.0301881609
6055	0.03018811444
6056	0.03018807825
6057	0.03018807444
6058	0.03018807444
6059	0.03018800694
6060	0.03018797148
6061	0.03018792748
6062	0.03018790454
6063	0.03018765186
6064	0.03018764778
6065	0.03018764778
6066	0.03018748301
6067	0.03018697626
6068	0.0301869526
6069	0.03018693175
6070	0.03018686212
6071	0.03018683596
6072	0.03018672789
6073	0.03018644097
6074	0.03018643972
6075	0.03018642948
6076	0.03018642241
6077	0.03018638093
6078	0.03018636548
6079	0.03018636104
6080	0.03018082134
6081	0.03018066861
6082	0.0301805666
6083	0.0301805142
6084	0.03018040171
6085	0.03018013527
6086	0.03017579058
6087	0.03017576747
6088	0.03017560967
6089	0.03017557272
6090	0.03017547186
6091	0.03017542182
6092	0.03017541837
6093	0.03017539132
6094	0.03017535132
6095	0.03017535027
6096	0.03017534932
6097	0.0301752643
6098	0.03017526416
6099	0.03017522416
6100	0.03017513986
6101	0.03017512831
6102	0.0301748729
6103	0.03017059316
6104	0.03017057767
6105	0.03017055222
6106	0.03017053837
6107	0.03017052372
6108	0.03017050837
6109	0.03016916319
6110	0.03015635829
6111	0.03015631803
6112	0.03015617971
6113	0.03015617939
6114	0.0301550969
6115	0.03015386077
6116	0.03015373946
6117	0.03015371318
6118	0.03015369849
6119	0.03015362833
6120	0.03015361398
6121	0.03015360919
6122	0.03015337265
6123	0.03015334941
6124	0.03015333402
6125	0.03015148954
6126	0.03015142471
6127	0.03015141287
6128	0.03015132193
6129	0.03015123726
6130	0.03015119598
6131	0.03015119007
6132	0.03015117544
6133	0.03015113945
6134	0.03015112319
6135	0.03015111574
6136	0.03015108496
6137	0.03015058935
6138	0.03015055825
6139	0.03015050744
6140	0.03015033694
6141	0.03015033255
6142	0.03015017984
6143	0.03015015115
6144	0.03014433983
6145	0.03014431903
6146	0.03014429064
6147	0.03014422604
6148	0.03014413277
6149	0.03014386473
6150	0.0301438335
6151	0.03014149795
6152	0.03014148806
6153	0.03014144481
6154	0.03014125933
6155	0.03014125254
6156	0.0301397884
6157	0.03013976487
6158	0.03013974547
6159	0.03013971406
6160	0.03013969158
6161	0.03013969129
6162	0.03013938922
6163	0.03013938788
6164	0.0301345338
6165	0.03013263304
6166	0.03013255553
6167	0.03013234296
6168	0.03013232996
6169	0.03013232424
6170	0.03013215785
6171	0.03013214744
6172	0.030132143
6173	0.03013127566
6174	0.03013127448
6175	0.03013112174
6176	0.03013112043
6177	0.03012590874
6178	0.03012590849
6179	0.03012248429
6180	0.03012228202
6181	0.03012227502
6182	0.03012226954
6183	0.03012218763
6184	0.03012217837
6185	0.0301221752
6186	0.0301221377
6187	0.03011430411
6188	0.03011412219
6189	0.03011412161
6190	0.03011411537
6191	0.03011408139
6192	0.03011294096
6193	0.03011287065
6194	0.03011283963
6195	0.03009794633
6196	0.03009781821
6197	0.03009777266
6198	0.03009777026
6199	0.03009758151
6200	0.030097545
6201	0.03009748104
6202	0.03009602823
6203	0.03009602634
6204	0.03009601971
6205	0.03009462544
6206	0.03009457965
6207	0.03009453357
6208	0.03009453357
6209	0.03009421416
6210	0.03009421331
6211	0.03009414303
6212	0.0300940814
6213	0.03009364353
6214	0.03009362975
6215	0.03009362915
6216	0.03009359493
6217	0.03009356111
6218	0.03009353052
6219	0.03009349402
6220	0.03009346258
6221	0.03009343447
6222	0.03009340993
6223	0.03009340609
6224	0.03009337801
6225	0.03009336446
6226	0.03009336252
6227	0.03009257481
6228	0.03009253983
6229	0.03009252303
6230	0.03009244385
6231	0.03009233617
6232	0.03009226394
6233	0.03009224216
6234	0.0300922304
6235	0.03009210322
6236	0.03009208912
6237	0.03009203924
6238	0.03009196619
6239	0.03009195609
6240	0.03008913982
6241	0.03008912885
6242	0.03008912407
6243	0.03008911688
6244	0.03008901594
6245	0.03008896918
6246	0.03008882782
6247	0.03008878271
6248	0.03008876539
6249	0.03008876408
6250	0.03008348184
6251	0.03007634534
6252	0.03007633481
6253	0.03007624761
6254	0.03007600065
6255	0.03007599661
6256	0.03007568718
6257	0.03007556369
6258	0.030075563
6259	0.03007554598
6260	0.03007552578
6261	0.03007551048
6262	0.03007507531
6263	0.03007504337
6264	0.03007503541
6265	0.03007495695
6266	0.03007131912
6267	0.03007130959
6268	0.03007130959
6269	0.03007126289
6270	0.03007125252
6271	0.0300711856
6272	0.03006970539
6273	0.03006952266
6274	0.03006950277
6275	0.0300694812
6276	0.03006943503
6277	0.03006933754
6278	0.03006929589
6279	0.03006921752
6280	0.03006921698
6281	0.03006463103
6282	0.0300646191
6283	0.03006459564
6284	0.03006455708
6285	0.0300644684
6286	0.03006444063
6287	0.030064087
6288	0.03006384053
6289	0.03006383431
6290	0.03006378913
6291	0.03006376436
6292	0.03006354375
6293	0.03006316152
6294	0.03006303426
6295	0.0300629306
6296	0.03006288832
6297	0.03006288206
6298	0.03006287077
6299	0.03006282134
6300	0.03006269091
6301	0.03006267747
6302	0.03006266323
6303	0.03006265413
6304	0.03006245322
6305	0.0300591241
6306	0.03005894275
6307	0.03005891464
6308	0.03005877851
6309	0.03005877726
6310	0.03005198974
6311	0.03005172199
6312	0.03005168939
6313	0.03005160951
6314	0.03005151003
6315	0.03005147376
6316	0.03005146032
6317	0.03005143481
6318	0.03005117112
6319	0.03005116992
6320	0.03004549887
6321	0.03004518637
6322	0.03004518222
6323	0.0300397643
6324	0.0300392977
6325	0.03003913375
6326	0.03003909583
6327	0.03003885077
6328	0.03003883558
6329	0.03003883248
6330	0.03003875279
6331	0.03003873727
6332	0.03003872209
6333	0.03003869663
6334	0.03003842737
6335	0.0300341309
6336	0.03003407139
6337	0.0300340688
6338	0.03003401681
6339	0.03003400878
6340	0.03003396017
6341	0.03003385105
6342	0.03003382784
6343	0.03003374972
6344	0.03003364439
6345	0.03003360307
6346	0.03003185391
6347	0.0300318292
6348	0.03003182651
6349	0.03003177797
6350	0.03003171233
6351	0.03003168897
6352	0.030031642
6353	0.03003163564
6354	0.03003162658
6355	0.03003142252
6356	0.03003140586
6357	0.03003123178
6358	0.03003119772
6359	0.03003118464
6360	0.03003115722
6361	0.03003115143
6362	0.03003110176
6363	0.03003103291
6364	0.03003096177
6365	0.03003094458
6366	0.03003087179
6367	0.03003085656
6368	0.03003085116
6369	0.03003074942
6370	0.03003072797
6371	0.03003066114
6372	0.03003064606
6373	0.03002590469
6374	0.03002588197
6375	0.03002584022
6376	0.03002566978
6377	0.03002566001
6378	0.03002564128
6379	0.03002543458
6380	0.03002523916
6381	0.03002520984
6382	0.03002513092
6383	0.03002509394
6384	0.03001953447
6385	0.03001836336
6386	0.03001830962
6387	0.03001801488
6388	0.03001800249
6389	0.03001792533
6390	0.03001778688
6391	0.03001776053
6392	0.03001771624
6393	0.03001681146
6394	0.03001676412
6395	0.03001674325
6396	0.03001673929
6397	0.03001660021
6398	0.03001659916
6399	0.03001641975
6400	0.0300164078
6401	0.03001008182
6402	0.03001005878
6403	0.03000991544
6404	0.03000984506
6405	0.03000984174
6406	0.03000979974
6407	0.03000970332
6408	0.03000930663
6409	0.03000928004
6410	0.03000922084
6411	0.0300091553
6412	0.03000915417
6413	0.0300091237
6414	0.03000912248
6415	0.03000900073
6416	0.03000898191
6417	0.03000892087
6418	0.03000886056
6419	0.03000885307
6420	0.03000885307
6421	0.03000879698
6422	0.0300087013
6423	0.03000851848
6424	0.03000850539
6425	0.03000530706
6426	0.03000517836
6427	0.03000517758
6428	0.0300050833
6429	0.03000508035
6430	0.02999573779
6431	0.02999572655
6432	0.02999569634
6433	0.02999239605
6434	0.0299923915
6435	0.02999223354
6436	0.02999221755
6437	0.02999220232
6438	0.02998760325
6439	0.02998758388
6440	0.02998757059
6441	0.02998755894
6442	0.02998754949
6443	0.02998754381
6444	0.02998743229
6445	0.02998735632
6446	0.02998733038
6447	0.02998722852
6448	0.0299860013
6449	0.02998588483
6450	0.02998576793
6451	0.02997438592
6452	0.02997435935
6453	0.02997433319
6454	0.02997430139
6455	0.02997429581
6456	0.02997403226
6457	0.0299652536
6458	0.02996507898
6459	0.02996502263
6460	0.02996332252
6461	0.02996331855
6462	0.02996330018
6463	0.0299632981
6464	0.02996328454
6465	0.02996326924
6466	0.02996311266
6467	0.02992929332
6468	0.02992927476
